VHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
v82	GOLLF	RPRT_PT 	45.753639	93.699444
v82	OLLEE	RPRT_PT 	45.535528	93.581528
v82	PLUGS	RPRT_PT 	45.457611	93.539639
v82	SAUGR	RPRT_PT 	45.348444	93.481167
v82	GEP  	VORTAC  	45.145694	93.373194
v82	FGT  	VORTAC  	44.630944	93.182083
v82	CORDY	RPRT_PT 	44.126611	92.831833
v82	RST  	VOR     	43.782861	92.596917
v82	DLANY	RPRT_PT 	43.843944	92.077028
v82	DIMMY	RPRT_PT 	43.869278	91.854861
v82	ODI  	VORTAC  	43.912389	91.467611
v82	BOOTY	RPRT_PT 	43.805444	90.948750
v82	DLL  	VORTAC  	43.550861	89.763583
v83	CNM  	VORTAC  	32.256611	104.226056
v83	NELON	RPRT_PT 	33.050417	104.515306
v83	CME  	VORTAC  	33.337500	104.621250
v83	HONDS	RPRT_PT 	33.566556	104.853389
v83	CNX  	VORTAC  	34.367028	105.678000
v83	RUINS	RPRT_PT 	34.851167	105.854667
v83	OTO  	VOR     	35.072250	105.936056
v83	LACRO	RPRT_PT 	35.394028	106.024444
v83	SAF  	VORTAC  	35.540556	106.064944
v83	NAMBE	RPRT_PT 	35.789139	106.028417
v83	POAKE	RPRT_PT 	35.905167	106.011306
v83	DIXAN	RPRT_PT 	36.280944	105.955472
v83	TAS  	VORTAC  	36.608778	105.906333
v83	MASSA	RPRT_PT 	37.249500	105.827889
v83	ALS  	VORTAC  	37.349139	105.815556
v83	BLOKE	RPRT_PT 	37.417028	105.517083
v83	GOSIP	RPRT_PT 	37.620722	104.597306
v83	VIGIL	RPRT_PT 	37.934278	104.519556
v83	PUB  	VORTAC  	38.294250	104.429444
v83	DRAKE	RPRT_PT 	38.606722	104.414250
v83	COS  	VORTAC  	38.944528	104.633472
v84	OBK  	VORTAC  	42.223806	87.951639
v84	PAPPI	RPRT_PT 	42.271306	87.607222
v84	KUBBS	RPRT_PT 	42.298917	87.403083
v84	STORY	RPRT_PT 	42.309722	87.322611
v84	PIVOT	RPRT_PT 	42.337167	87.115750
v84	PEEPS	RPRT_PT 	42.362333	86.923250
v84	TADDS	RPRT_PT 	42.404611	86.594167
v84	CLAUD	RPRT_PT 	42.438056	86.327944
v84	PMM  	VOR     	42.465472	86.105861
v84	BOHRR	RPRT_PT 	42.587917	85.434972
v84	LAN  	VORTAC  	42.717417	84.697722
v84	ERRYS	RPRT_PT 	42.861556	84.147889
v84	FNT  	VORTAC  	42.966056	83.741083
v84	KITNS	RPRT_PT 	43.115694	83.218028
v84	ABELE	RPRT_PT 	43.165278	83.042306
v84	ECK  	VORTAC  	43.255889	82.717917
v84	YXU  	VORTAC  	43.038111	81.148472
v84	KATSY	RPRT_PT 	43.025611	80.785417
v84	NORCH	RPRT_PT 	43.009778	80.364556
v84	KYUGA	RPRT_PT 	42.997000	80.065944
v84	THORL	RPRT_PT 	42.984389	79.760611
v84	COLTS	RPRT_PT 	42.963667	79.320639
v84	BUF  	VOR     	42.929000	78.646333
v84	GEE  	VOR     	42.834389	77.732750
v84	UMAGY	RPRT_PT 	42.824667	77.189306
v84	BEEPS	RPRT_PT 	42.820333	76.984667
v84	RODAN	RPRT_PT 	43.047278	76.466556
v84	SYR  	VORTAC  	43.160528	76.204556
v85	FQF  	VORTAC  	39.690139	104.620972
v85	HYGEN	RPRT_PT 	40.148389	105.187472
v85	TOMSN	RPRT_PT 	40.356667	105.437389
v85	ALLAN	RPRT_PT 	40.422556	105.520139
v85	RIDJE	RPRT_PT 	40.518083	105.638500
v85	LAR  	VORTAC  	41.337861	105.720944
v85	MBW  	VOR     	41.845528	106.004278
v85	MULTI	RPRT_PT 	42.811167	106.214806
v85	EVENT	RPRT_PT 	42.909889	106.236694
v85	DDY  	VORTAC  	43.090861	106.277028
v85	ETTAS	RPRT_PT 	43.073139	108.074028
v85	RIW  	VOR     	43.065750	108.455528
v85	BOY  	VORTAC  	43.463139	108.299722
v85	COD  	VOR     	44.620417	108.964722
v85	EDDAR	RPRT_PT 	45.400333	108.743083
v85	BIL  	VORTAC  	45.808528	108.624583
v86	MSO  	VOR     	46.907972	114.083639
v86	CPN  	VOR     	46.032000	112.747528
v86	MARRG	RPRT_PT 	45.967528	112.527056
v86	HIA  	VORTAC  	45.861778	112.169611
v86	BZN  	VOR     	45.783889	111.155444
v86	TP   	TRNG_PT 	45.649500	110.910667
v86	LVM  	VORTAC  	45.702472	110.442472
v86	REEPO	RPRT_PT 	45.759556	109.526861
v86	COLUS	RPRT_PT 	45.783639	109.099667
v86	BIL  	VORTAC  	45.808528	108.624583
v86	KRONA	RPRT_PT 	45.590806	108.264500
v86	SHR  	VORTAC  	44.842306	107.061111
v86	WETON	RPRT_PT 	44.568083	105.691194
v86	KARAS	RPRT_PT 	44.273028	104.313778
v86	PACTO	RPRT_PT 	44.062917	103.384972
v86	RAP  	VORTAC  	43.976056	103.012306
v87	PXN  	VORTAC  	36.715444	120.778694
v87	RANCK	RPRT_PT 	36.591639	121.102889
v87	RUDNY	RPRT_PT 	36.623750	121.323444
v87	SNS  	VORTAC  	36.663833	121.603194
v87	MOVER	RPRT_PT 	36.856583	121.889556
v87	SANTY	RPRT_PT 	36.979222	122.073083
v87	SAPID	RPRT_PT 	37.191306	122.179722
v87	OSI  	VORTAC  	37.392500	122.281306
v87	SFO  	VOR     	37.619500	122.373889
v87	REBAS	RPRT_PT 	37.940667	122.383667
v87	SGD  	VORTAC  	38.179361	122.373139
v87	POPES	RPRT_PT 	38.485972	122.345861
v87	MAUCH	RPRT_PT 	38.628472	122.333111
v87	TP   	TRNG_PT 	38.763667	122.320944
v87	RUMSY	RPRT_PT 	38.876083	122.300917
v87	DALON	RPRT_PT 	39.068750	122.266389
v87	MXW  	VORTAC  	39.317583	122.221528
v87	RBL  	VORTAC  	40.098917	122.236361
v88	TUL  	VORTAC  	36.196278	95.788083
v88	BICEP	RPRT_PT 	36.439917	95.496472
v88	VINTA	RPRT_PT 	36.663194	95.226889
v88	NARCI	RPRT_PT 	36.876111	94.967583
v88	NERNE	RPRT_PT 	36.998083	94.818111
v88	WACCO	RPRT_PT 	37.200222	94.568778
v88	QUALM	RPRT_PT 	37.238556	94.274667
v88	MIRTH	RPRT_PT 	37.284667	93.912750
v88	SGF  	VORTAC  	37.355972	93.334056
v88	LANEZ	RPRT_PT 	37.549722	92.946389
v88	STEME	RPRT_PT 	37.718306	92.605306
v88	STOUT	RPRT_PT 	37.823583	92.390472
v88	REBBS	RPRT_PT 	37.881639	92.271444
v88	VIH  	VOR     	38.154083	91.706778
v88	STEER	RPRT_PT 	38.346083	91.132222
v88	TOY  	VORTAC  	38.739167	89.918639
v89	GLL  	VORTAC  	40.503861	104.553000
v89	AIMES	RPRT_PT 	40.587139	104.547278
v89	PACHE	RPRT_PT 	40.775333	104.534306
v89	CRIMS	RPRT_PT 	40.996917	104.518889
v89	HAMER	RPRT_PT 	41.044222	104.515583
v89	CYS  	VORTAC  	41.210944	104.772917
v89	LITER	RPRT_PT 	41.511722	104.453944
v89	WHARF	RPRT_PT 	42.069806	103.851611
v89	CDR  	VOR     	42.558778	103.312139
v90	YQG  	VOR     	42.249778	82.828806
v90	TYCOB	RPRT_PT 	42.239167	82.444278
v90	DOLFN	RPRT_PT 	42.213250	81.653500
v90	BELZY	RPRT_PT 	42.279028	81.152000
v90	CAFIS	RPRT_PT 	42.387833	80.207861
v90	DKK  	VORTAC  	42.490556	79.274111
v91	SARDI	RPRT_PT 	40.524056	72.798861
v91	CCC  	VOR     	40.929639	72.798861
v91	BELTT	RPRT_PT 	41.063528	72.987083
v91	NESSI	RPRT_PT 	41.100444	73.039222
v91	BDR  	VOR     	41.160722	73.124500
v91	TRUDE	RPRT_PT 	41.333889	73.196861
v91	SOARS	RPRT_PT 	41.511694	73.271583
v91	MOONI	RPRT_PT 	41.631500	73.322194
v91	STUBY	RPRT_PT 	41.902083	73.437194
v91	BOWAN	RPRT_PT 	42.106417	73.524722
v91	CIRRU	RPRT_PT 	42.493444	73.692194
v91	ALB  	VORTAC  	42.747278	73.803194
v91	GFL  	VORTAC  	43.341694	73.611750
v91	ENSON	RPRT_PT 	43.691167	73.310472
v91	WEIGH	RPRT_PT 	44.022417	73.250861
v91	BTV  	VORTAC  	44.397111	73.182639
v91	PLB  	VORTAC  	44.684972	73.522667
v91	GUNZZ	RPRT_PT 	44.847972	73.571361
v91	ABCOT	RPRT_PT 	45.043889	73.630278
v92	BEBEE	RPRT_PT 	41.807028	87.585278
v92	NILES	RPRT_PT 	41.778167	87.583917
v92	COFEY	RPRT_PT 	41.661194	87.578472
v92	CGT  	VORTAC  	41.509972	87.571417
v92	HALIE	RPRT_PT 	41.516083	87.158861
v92	INKEN	RPRT_PT 	41.520444	86.772444
v92	NOMES	RPRT_PT 	41.522722	86.501250
v92	GSH  	VORTAC  	41.525194	86.027972
v92	BAGEL	RPRT_PT 	41.515972	85.613694
v92	ILTON	RPRT_PT 	41.499194	84.986861
v92	EDGEE	RPRT_PT 	41.488972	84.656333
v92	VWV  	VOR     	41.451472	83.638667
v92	REELS	RPRT_PT 	41.133722	83.063083
v92	MFD  	VORTAC  	40.868611	82.590944
v92	TVT  	VOR     	40.458028	82.126833
v92	CTW  	VOR     	40.229222	81.476472
v92	AIR  	VOR     	40.017028	80.817250
v92	GALLS	RPRT_PT 	39.826222	80.019417
v92	CHOKE	RPRT_PT 	39.750222	79.628806
v92	GRV  	VOR     	39.635028	79.050528
v92	KEYER	RPRT_PT 	39.464806	78.728389
v92	CAPON	RPRT_PT 	39.305500	78.429806
v92	TRIXY	RPRT_PT 	39.139222	78.121111
v92	HOAGE	RPRT_PT 	39.128611	78.086778
v92	JASEN	RPRT_PT 	39.060694	77.868111
v92	MANNE	RPRT_PT 	39.004000	77.687000
v92	GILBY	RPRT_PT 	38.973222	77.589083
v92	AML  	VORTAC  	38.934583	77.466722
v93	PXT  	VORTAC  	38.287833	76.400222
v93	LOUIE	RPRT_PT 	38.612306	76.301222
v93	GRACO	RPRT_PT 	38.941611	76.199778
v93	PALEO	RPRT_PT 	39.029333	76.371194
v93	BAL  	VORTAC  	39.171056	76.661250
v93	SKILS	RPRT_PT 	39.503861	76.631222
v93	TAFFI	RPRT_PT 	39.543528	76.627611
v93	SHILO	RPRT_PT 	39.683361	76.614889
v93	VINNY	RPRT_PT 	39.754611	76.608389
v93	ROAST	RPRT_PT 	39.956639	76.434333
v93	LRP  	VORTAC  	40.119972	76.291306
v93	DUMMR	RPRT_PT 	40.469611	76.111111
v93	HAILS	RPRT_PT 	40.570389	76.058806
v93	SNOWY	RPRT_PT 	40.751583	75.964333
v93	LYTEL	RPRT_PT 	40.930222	75.870667
v93	LVZ  	VORTAC  	41.272806	75.689472
v93	LHY  	VORTAC  	41.475778	75.482639
v93	HAWLY	RPRT_PT 	41.539778	75.090444
v93	RAGER	RPRT_PT 	41.568306	74.912806
v93	RUBER	RPRT_PT 	41.625500	74.550917
v93	HELON	RPRT_PT 	41.667417	74.280444
v93	IGN  	VOR     	41.665444	73.822306
v93	PWL  	VOR     	41.769750	73.600556
v93	STUBY	RPRT_PT 	41.902083	73.437194
v93	SASHA	RPRT_PT 	42.132972	73.148722
v93	MOLDS	RPRT_PT 	42.208556	73.053750
v93	CTR  	VOR     	42.291306	72.949417
v93	WHATE	RPRT_PT 	42.436139	72.761639
v93	WARIC	RPRT_PT 	42.628333	72.510472
v93	EEN  	VORTAC  	42.794278	72.291778
v93	CON  	VORTAC  	43.219778	71.575472
v93	SATAN	RPRT_PT 	43.385861	70.803083
v93	ENE  	VORTAC  	43.425694	70.613528
v93	BOOTS	RPRT_PT 	43.729889	70.188917
v93	BRNNS	RPRT_PT 	43.902389	69.945222
v93	RAZZR	RPRT_PT 	44.221250	69.586722
v93	BGR  	VORTAC  	44.841806	68.873944
v93	PNN  	VOR     	45.329222	67.704194
v93	HADRI	RPRT_PT 	45.622250	67.045583
v94	BLH  	VORTAC  	33.596056	114.761194
v94	VICKO	RPRT_PT 	33.539694	113.945028
v94	SADLL	RPRT_PT 	33.266806	113.344972
v94	GBN  	VORTAC  	32.956278	112.674278
v94	POTER	RPRT_PT 	32.909861	112.163861
v94	TFD  	VORTAC  	32.885861	111.908722
v94	TOTEC	RPRT_PT 	32.826639	111.642194
v94	CROME	RPRT_PT 	32.723694	111.185583
v94	SSO  	VORTAC  	32.269250	109.263083
v94	DMN  	VORTAC  	32.275917	107.605583
v94	AXARY	RPRT_PT 	32.230889	107.416333
v94	CRATT	RPRT_PT 	32.139250	107.035250
v94	MOLLY	RPRT_PT 	32.063444	106.724194
v94	EWM  	VORTAC  	31.951750	106.272389
v94	SFL  	VORTAC  	31.748111	105.086806
v94	DILLI	RPRT_PT 	31.777222	104.696111
v94	CAVRN	RPRT_PT 	31.823944	104.031583
v94	INK  	VORTAC  	31.874778	103.243583
v94	NOTES	RPRT_PT 	31.952639	102.642500
v94	MAF  	VORTAC  	32.009250	102.190472
v94	BYPAS	RPRT_PT 	32.057333	101.724389
v94	HYMAN	RPRT_PT 	32.109361	101.199417
v94	SHEPP	RPRT_PT 	32.219472	100.004889
v94	TQA  	VOR     	32.235750	99.816778
v94	MEDLY	RPRT_PT 	32.226111	99.522278
v94	SITNA	RPRT_PT 	32.209250	99.051194
v94	GEENI	RPRT_PT 	32.205500	98.953056
v94	CADES	RPRT_PT 	32.194000	98.662139
v94	SICUM	RPRT_PT 	32.170417	98.112944
v94	JEN  	VORTAC  	32.159583	97.877694
v94	CELTC	RPRT_PT 	32.169222	97.406611
v94	ACUFF	RPRT_PT 	32.181500	96.610861
v94	CQY  	VORTAC  	32.185722	96.218111
v94	SWANI	RPRT_PT 	32.221000	96.002583
v94	CAPTI	RPRT_PT 	32.276500	95.658389
v94	GGG  	VORTAC  	32.417722	94.753139
v94	GIDER	RPRT_PT 	32.411167	94.233694
v94	BEKEN	RPRT_PT 	32.407806	94.018000
v94	LUCEN	RPRT_PT 	32.403667	93.779611
v94	EMG  	VORTAC  	32.400167	93.595139
v94	JENNA	RPRT_PT 	32.424833	93.286500
v94	WETER	RPRT_PT 	32.495333	92.344556
v94	MLU  	VORTAC  	32.516889	92.036028
v94	GALIO	RPRT_PT 	32.713556	91.832889
v94	AVONS	RPRT_PT 	33.268361	91.253083
v94	GLH  	VOR     	33.523528	90.982944
v94	BARGE	RPRT_PT 	33.670694	90.810833
v94	CRINK	RPRT_PT 	34.264639	90.107250
v94	HLI  	VORTAC  	34.770250	89.496500
v94	CUREY	RPRT_PT 	35.159389	88.967056
v94	JKS  	VORTAC  	35.599000	88.358889
v94	VALER	RPRT_PT 	36.274861	87.399028
v94	TEACH	RPRT_PT 	36.443500	87.155167
v94	SPARE	RPRT_PT 	36.617417	86.901806
v94	BWG  	VORTAC  	36.928722	86.443444
v95	GBN  	VORTAC  	32.956278	112.674278
v95	POTER	RPRT_PT 	32.909861	112.163861
v95	PXR  	VORTAC  	33.433028	111.970194
v95	INW  	VORTAC  	35.061611	110.795028
v95	BUTTE	RPRT_PT 	35.284778	110.450194
v95	CASTI	RPRT_PT 	35.432722	110.219722
v95	DERMA	RPRT_PT 	36.518000	108.479917
v95	FMN  	VORTAC  	36.748361	108.098944
v95	DRO  	VOR     	37.153250	107.749611
v95	ZEANS	RPRT_PT 	37.383611	107.627056
v95	LAZON	RPRT_PT 	38.069889	107.251500
v95	POWES	RPRT_PT 	38.222806	107.167056
v95	HBU  	VOR     	38.452111	107.039722
v95	ROMLY	RPRT_PT 	38.489889	106.725028
v95	GORJE	RPRT_PT 	38.647056	105.327278
v95	HOHUM	RPRT_PT 	39.359167	104.848056
v95	FQF  	VORTAC  	39.690139	104.620972
v96	VHP  	VORTAC  	39.814722	86.367583
v96	ZIPPY	RPRT_PT 	39.972611	86.299639
v96	EDMEW	RPRT_PT 	40.271778	86.169944
v96	OKK  	VORTAC  	40.527778	86.058028
v96	FORCE	RPRT_PT 	40.754028	85.624944
v96	FWA  	VORTAC  	40.979083	85.188056
v96	NATTY	RPRT_PT 	41.043972	84.938139
v96	TWERP	RPRT_PT 	41.152056	84.515944
v96	WOCKY	RPRT_PT 	41.173417	84.456583
v96	KLINE	RPRT_PT 	41.263611	84.193917
v96	MCLUR	RPRT_PT 	41.321083	84.025194
v96	VWV  	VOR     	41.451472	83.638667
v97	DHP  	VORTAC  	25.799972	80.349028
v97	WINCO	RPRT_PT 	26.417361	80.971806
v97	LBV  	VORTAC  	26.828167	81.391444
v97	QUNCY	RPRT_PT 	27.036944	81.638389
v97	ROGAN	RPRT_PT 	27.250806	81.892861
v97	BRDGE	RPRT_PT 	27.452583	82.134361
v97	GIBBS	RPRT_PT 	27.574222	82.280639
v97	PIE  	VORTAC  	27.907778	82.684306
v97	DARBS	RPRT_PT 	28.200000	82.865889
v97	TABIR	RPRT_PT 	28.419861	83.003278
v97	PLYER	RPRT_PT 	28.947611	83.335722
v97	CLAMP	RPRT_PT 	29.346083	83.589361
v97	HEVVN	RPRT_PT 	29.822028	83.895306
v97	ADDAX	RPRT_PT 	29.981139	83.998361
v97	WOUND	RPRT_PT 	30.196083	84.138167
v97	TLH  	VORTAC  	30.556167	84.373972
v97	RENOE	RPRT_PT 	30.812639	84.355278
v97	LEBBY	RPRT_PT 	30.976889	84.343250
v97	HEROS	RPRT_PT 	31.065167	84.336750
v97	ELMOE	RPRT_PT 	31.285361	84.320528
v97	PZD  	VORTAC  	31.655222	84.293111
v97	BRONN	RPRT_PT 	31.813028	84.304222
v97	WIPPS	RPRT_PT 	31.970667	84.315389
v97	AMAPO	RPRT_PT 	32.083167	84.323361
v97	WILMS	RPRT_PT 	32.347722	84.342194
v97	PRATZ	RPRT_PT 	32.641778	84.363278
v97	GRANT	RPRT_PT 	32.829222	84.376778
v97	BOWLN	RPRT_PT 	33.070806	84.394278
v97	ATL  	VORTAC  	33.629083	84.435056
v97	BAPPY	RPRT_PT 	34.130306	84.424528
v97	ENSOR	RPRT_PT 	34.326861	84.420361
v97	NELLO	RPRT_PT 	34.499472	84.416694
v97	MELLS	RPRT_PT 	34.949222	84.251694
v97	MARBL	RPRT_PT 	35.151444	84.176889
v97	HINDE	RPRT_PT 	35.486583	84.052056
v97	TALLA	RPRT_PT 	35.690806	83.975444
v97	VXV  	VORTAC  	35.904833	83.894722
v97	NOISE	RPRT_PT 	36.185306	83.947667
v97	WEEDY	RPRT_PT 	36.529500	84.013167
v97	LOZ  	VORTAC  	37.033139	84.110083
v97	REBEL	RPRT_PT 	37.732806	84.380833
v97	HYK  	VORTAC  	37.966472	84.472444
v97	GENUS	RPRT_PT 	38.330750	84.551861
v97	DARKS	RPRT_PT 	38.636722	84.619194
v97	ZIRKE	RPRT_PT 	38.798361	84.655000
v97	CVG  	VORTAC  	39.015944	84.703444
v97	MILAN	RPRT_PT 	39.356083	85.316889
v97	TARNE	RPRT_PT 	39.431750	85.454944
v97	SHB  	VORTAC  	39.632556	85.824306
v97	ZIPPY	RPRT_PT 	39.972611	86.299639
v97	TP   	TRNG_PT 	40.201639	86.623972
v97	OCKEL	RPRT_PT 	40.278583	86.720056
v97	BVT  	VORTAC  	40.556111	87.069333
v97	OXFAT	RPRT_PT 	40.788694	87.190306
v97	ZORRO	RPRT_PT 	41.080000	87.343139
v97	LUCIT	RPRT_PT 	41.232333	87.423639
v97	COKED	RPRT_PT 	41.420889	87.523861
v97	CGT  	VORTAC  	41.509972	87.571417
v97	COFEY	RPRT_PT 	41.661194	87.578472
v97	NILES	RPRT_PT 	41.778167	87.583917
v97	BEBEE	RPRT_PT 	41.807028	87.585278
v97	FARMM	RPRT_PT 	42.331694	88.353778
v97	KRENA	RPRT_PT 	42.374889	88.499472
v97	TEDDY	RPRT_PT 	42.419639	88.646306
v97	BULLZ	RPRT_PT 	42.457556	88.771278
v97	JVL  	VORTAC  	42.557972	89.105306
v97	THEBO	RPRT_PT 	42.967472	89.672194
v97	LNR  	VORTAC  	43.294389	90.133111
v97	WEBYE	RPRT_PT 	43.641083	90.874222
v97	ODI  	VORTAC  	43.912389	91.467611
v97	PEGGS	RPRT_PT 	44.067306	91.699944
v97	TROLL	RPRT_PT 	44.318472	92.080778
v97	MANIE	RPRT_PT 	44.590583	92.499333
v97	PRESS	RPRT_PT 	44.711333	92.687083
v97	GEP  	VORTAC  	45.145694	93.373194
v98	DQN  	VOR     	40.016417	84.396861
v98	HINES	RPRT_PT 	40.664556	84.430056
v98	WOCKY	RPRT_PT 	41.173417	84.456583
v98	PIONS	RPRT_PT 	41.653889	84.482000
v98	RANDL	RPRT_PT 	41.761722	84.205389
v98	MIZAR	RPRT_PT 	41.825778	84.039778
v98	YQG  	VOR     	42.249778	82.828806
v98	DESDN	RPRT_PT 	42.515556	82.272861
v98	BORNE	RPRT_PT 	42.795833	81.675111
v98	DACIL	RPRT_PT 	42.898833	81.452361
v98	YXU  	VORTAC  	43.038111	81.148472
v98	REEDO	RPRT_PT 	44.703167	75.981139
v98	CHOOS	RPRT_PT 	44.873333	74.971306
v98	MSS  	VORTAC  	44.914389	74.722694
v98	HUMUS	RPRT_PT 	45.074917	74.074806
v99	LGA  	VOR     	40.783722	73.868611
v99	OUTTE	RPRT_PT 	41.078194	73.511056
v99	VAGUS	RPRT_PT 	41.163861	73.406194
v99	ANNEI	RPRT_PT 	41.286056	73.255889
v99	TRUDE	RPRT_PT 	41.333889	73.196861
v99	MERIT	RPRT_PT 	41.381944	73.137417
v99	SORRY	RPRT_PT 	41.478639	73.017417
v99	YALER	RPRT_PT 	41.515722	72.910861
v99	HFD  	VOR     	41.641056	72.547639
v100	MBW  	VOR     	41.845528	106.004278
v100	BFF  	VORTAC  	41.894167	103.482028
v100	AIA  	VOR     	42.055639	102.804444
v100	EVENN	RPRT_PT 	42.143917	102.349472
v100	MARSS	RPRT_PT 	42.463583	100.604250
v100	ANW  	VOR     	42.569111	99.989667
v100	ONL  	VORTAC  	42.470500	98.686917
v100	ATLES	RPRT_PT 	42.378833	96.883750
v100	SUX  	VORTAC  	42.344528	96.323639
v100	CUSHO	RPRT_PT 	42.420944	95.770944
v100	NEMAH	RPRT_PT 	42.504778	95.139639
v100	MONKS	RPRT_PT 	42.554944	94.747667
v100	FOD  	VORTAC  	42.611167	94.294833
v100	ALOCK	RPRT_PT 	42.590083	93.428722
v100	ARTYS	RPRT_PT 	42.579639	93.076306
v100	ALO  	VORTAC  	42.556472	92.398944
v100	DEWAR	RPRT_PT 	42.535944	92.158194
v100	INDET	RPRT_PT 	42.511944	91.883972
v100	DBQ  	VORTAC  	42.401472	90.709083
v100	LENAS	RPRT_PT 	42.290667	89.737444
v100	RFD  	VORTAC  	42.225583	89.199278
v100	GRIFT	RPRT_PT 	42.291139	88.894889
v100	SMULA	RPRT_PT 	42.341083	88.659917
v100	KRENA	RPRT_PT 	42.374889	88.499472
v100	FARMM	RPRT_PT 	42.331694	88.353778
v100	OBK  	VORTAC  	42.223806	87.951639
v100	DEERE	RPRT_PT 	42.200667	87.603861
v100	BRAIK	RPRT_PT 	42.183944	87.362167
v100	MINCE	RPRT_PT 	42.162611	87.064139
v100	MUSKY	RPRT_PT 	42.152056	86.935194
v100	ELX  	VORTAC  	42.144389	86.122639
v100	RESGY	RPRT_PT 	42.113917	85.585306
v100	ATHEN	RPRT_PT 	42.092167	85.226750
v100	LFD  	VORTAC  	42.062500	84.765139
v101	GLL  	VORTAC  	40.503861	104.553000
v101	LIBEL	RPRT_PT 	40.512361	105.102750
v101	RIDJE	RPRT_PT 	40.518083	105.638500
v101	FROGS	RPRT_PT 	40.519833	105.894722
v101	BROCC	RPRT_PT 	40.521833	106.334694
v101	ECHOA	RPRT_PT 	40.521806	106.899889
v101	DEKVE	RPRT_PT 	40.521861	106.910556
v101	LORIN	RPRT_PT 	40.521194	107.086361
v101	CHE  	VOR     	40.520083	107.304889
v101	HAGJI	RPRT_PT 	40.504889	107.574694
v101	STRIM	RPRT_PT 	40.489389	107.840833
v101	RENAE	RPRT_PT 	40.420611	108.910278
v101	VEL  	VOR     	40.378889	109.493278
v101	NEOLA	RPRT_PT 	40.480111	110.001778
v101	SLC  	VORTAC  	40.850250	111.981917
v101	KAYZE	RPRT_PT 	41.012583	112.032278
v101	OGD  	VORTAC  	41.224083	112.098250
v101	KREBS	RPRT_PT 	41.488806	112.434722
v101	BEARR	RPRT_PT 	41.530778	112.488444
v101	BLIDA	RPRT_PT 	41.693139	112.697167
v101	SHEAR	RPRT_PT 	41.960333	113.044111
v101	MALTT	RPRT_PT 	42.456722	113.700194
v101	BYI  	VOR     	42.580250	113.865861
v101	REAPS	RPRT_PT 	43.163194	114.092833
v101	HLE  	RBN     	43.329083	114.242556
v101	SOLDE	RPRT_PT 	43.256500	114.574556
v102	SFL  	VORTAC  	31.748111	105.086806
v102	CNM  	VORTAC  	32.256611	104.226056
v102	DYETT	RPRT_PT 	32.546472	103.501750
v102	HOB  	VORTAC  	32.638222	103.269306
v102	MANIC	RPRT_PT 	33.352944	102.367139
v102	LBB  	VORTAC  	33.705056	101.914111
v102	RALLS	RPRT_PT 	33.734083	101.339278
v102	GTH  	VORTAC  	33.778278	100.336194
v102	SNEED	RPRT_PT 	33.902361	99.327444
v102	ELECT	RPRT_PT 	33.931139	99.082972
v102	SPS  	VORTAC  	33.987250	98.593500
v103	CTF  	VOR     	34.650472	80.274917
v103	GANTS	RPRT_PT 	35.453306	80.104417
v103	KEWPI	RPRT_PT 	35.702861	80.050694
v103	GSO  	VORTAC  	36.045694	79.976361
v103	MAYOS	RPRT_PT 	36.326556	79.996472
v103	PLEXI	RPRT_PT 	36.461889	80.006194
v103	HENBY	RPRT_PT 	36.719444	80.024833
v103	TABER	RPRT_PT 	37.048611	80.048806
v103	ROA  	VORTAC  	37.343444	80.070472
v103	COVEY	RPRT_PT 	37.616139	80.075389
v103	NATTS	RPRT_PT 	37.946417	80.081389
v103	VELLI	RPRT_PT 	38.491250	80.091389
v103	EKN  	VORTAC  	38.914444	80.099278
v103	CKB  	VOR     	39.253222	80.267889
v103	STORE	RPRT_PT 	39.513833	80.453750
v103	BURGS	RPRT_PT 	39.698556	80.586472
v103	AIR  	VOR     	40.017028	80.817250
v103	TAPAN	COORDN FIX	40.247222	81.011111
v103	ATWOO	RPRT_PT 	40.485722	81.213694
v103	MINER	RPRT_PT 	40.695361	81.211028
v103	ACO  	VOR     	41.107889	81.201556
v103	GONNE	RPRT_PT 	41.839694	82.050667
v103	CAMRE	RPRT_PT 	41.925056	82.210972
v103	BUYKK	RPRT_PT 	41.955139	82.267694
v103	WINGS	RPRT_PT 	42.064750	82.475167
v103	YQG  	VOR     	42.249778	82.828806
v103	PSI  	VORTAC  	42.700250	83.532694
v103	SPRTN	RPRT_PT 	42.708611	84.003833
v103	QUBEE	RPRT_PT 	42.710361	84.119111
v103	LAN  	VORTAC  	42.717417	84.697722
v104	YOW  	VORTAC  	45.441722	75.896889
v104	ULAMO	RPRT_PT 	45.229167	75.493056
v104	MSS  	VORTAC  	44.914389	74.722694
v104	MALAE	RPRT_PT 	44.847306	74.363750
v104	PLB  	VORTAC  	44.684972	73.522667
v104	BTV  	VORTAC  	44.397111	73.182639
v104	MPV  	VOR     	44.085472	72.449389
v104	AYZOO	RPRT_PT 	44.422667	71.678667
v104	BML  	VOR     	44.633417	71.186139
v104	ANSYN	RPRT_PT 	44.746111	70.002556
v104	BGR  	VORTAC  	44.841806	68.873944
v105	TUS  	VORTAC  	32.095194	110.914861
v105	TORTS	RPRT_PT 	32.230917	111.186667
v105	ALMON	RPRT_PT 	32.383583	111.494806
v105	BASER	RPRT_PT 	32.550917	111.632056
v105	TFD  	VORTAC  	32.885861	111.908722
v105	PXR  	VORTAC  	33.433028	111.970194
